Timestamp,Residents,Apartment_Type,Temperature,Humidity,Water_Price,Period_Consumption_Index,Income_Level,Guests,Amenities,Appliance_Usage,Water_Consumption
18/10/2008 00,5,3BHK,24.55,54.28,1.59,1.1,Upper Middle,0,None,1.0,226.97
18/10/2008 08,3,,16.51,76.2,1.67,1.711028259315711,Middle,0,Swimming Pool,0.0,111.11
18/10/2008 16,2,1BHK,34.6,53.18,1.42,1.5,,0,None,0.0,120.16
19/10/2008 00,5,Bungalow,28.34,58.18,2.04,0.96,a|Ra2,0,Garden,0.0,162.26
19/10/2008 08,3,Bungalow,28.78,26.99,2.8,1.12,Upper Middle,1,Swimming Pool,0.0,242.24
19/10/2008 16,4,2BHK,16.12,55.63,1.9,1.18,Upper Middle,0,None,0.0,153.04
20/10/2008 00,2,Studio,19.25,55.0,1.59,0.86,Low,0,None,,54.04
20/10/2008 08,3,2BHK,25.98,40.34,1.36,0.89,Middle,0,None,0.0,109.15
20/10/2008 16,3,Bungalow,21.18,43.82,1.59,1.08,Upper Middle,1,Swimming Pool,0.0,210.5
21/10/2008 00,1,Studio,20.41,69.65,1.74,1.35,Low,0,Garden,0.0,62.15
21/10/2008 08,4,2BHK,23.29,55.88,-11.0,0.87,Upper Middle,1,Fountain,1.0,157.42
21/10/2008 16,3,1BHK,14.53,52.98,1.7,1.35,Middle,1,None,0.0,123.32
22/10/2008 00,2,1BHK,19.13,42.04,1.35,1.25,Middle,1,Garden,0.0,134.5
22/10/2008 08,3,Bungalow,19.98,35.97,2.67,1.46,Rich,0,Swimming Pool,0.0,277.21
22/10/2008 16,3,1BHK,15.55,69.69,1.4,0.99,Low,1,None,0.0,88.62
23/10/2008 00,3,3BHK,29.69,37.71,2.42,1.34,Upper Middle,0,None,0.0,194.96
23/10/2008 08,5,Bungalow,13.15,70.41,1.6,0.88,Upper Middle,0,Fountain,1.0,160.5
23/10/2008 16,3,Cottage,16.91,49.51,1.17,1.03,Middle,1,None,1.0,139.25
24/10/2008 00,5,2BHK,21.79,58.25,1.26,1.3,Middle,0,Garden,0.0,197.22
24/10/2008 08,5,Bungalow,14.28,60.68,2.72,1.01,,1,Jacuzzi,0.0,242.24
24/10/2008 16,2,1BHK,29.19,55.7,1.44,0.91,Low,0,Garden,0.0,72.34
25/10/2008 00,4,3BHK,27.0,48.07,2.29,1.35,Upper Middle,0,Jacuzzi,0.0,268.77
25/10/2008 08,1,Studio,24.11,54.34,1.4,1.4,Low,1,Garden,0.0,90.56
25/10/2008 16,5,Bungalow,22.66,70.58,2.41,1.0,Upper Middle,1,Jacuzzi,0.0,205.28
26/10/2008 00,2,Cottage,23.36,63.7,1.64,0.83,Middle,0,None,1.0,71.93
26/10/2008 08,3,3BHK,15.65,53.96,2.99,1.41,Upper Middle,0,Fountain,0.0,192.3
26/10/2008 16,3,2BHK,32.39,54.93,1.53,1.48,Middle,0,Jacuzzi,1.0,246.82
27/10/2008 00,1,Studio,16.68,63.16,1.22,0.91,Low,0,Garden,1.0,50.5
27/10/2008 08,4,2BHK,33.21,39.4,1.28,1.05,Middle,0,None,0.0,163.09
27/10/2008 16,3,Cottage,23.22,36.23,1.48,0.59048566100938,Middle,0,Fountain,1.0,188.5
28/10/2008 00,4,Bungalow,32.99,54.54,2.68,1.14,Rich,1,Fountain,0.0,278.44
28/10/2008 08,-44,1BHK,27.3,40.62,1.52,1.3,Middle,1,None,0.0,173.7
28/10/2008 16,3,1BHK,29.78,50.26,1.71,1.15,Middle,1,None,0.0,146.28
29/10/2008 00,4,Bungalow,29.45,56.43,2.56,0.9,Rich,1,Swimming Pool,0.0,229.26
29/10/2008 08,3,3BHK,27.59,63.9,2.24,1.08,Upper Middle,0,None,0.0,131.61
29/10/2008 16,5,2BHK,25.06,32.01,1.33,1.07,Middle,2,None,0.0,224.99
30/10/2008 00,3,2BHK,17.51,62.35,2.04,0.93,Upper Middle,0,Swimming Pool,0.0,127.27
30/10/2008 08,3,1BHK,28.21,34.65,1.69,0.99,Middle,0,None,0.0,114.14
30/10/2008 16,3,1BHK,15.79,49.62,1.25,0.34144124846684876,Middle,0,Fountain,0.0,114.74
31/10/2008 00,5,Bungalow,30.69,42.64,1.57,1.33,,0,Garden,0.0,259.16
31/10/2008 08,2,1BHK,34.32,60.43,1.62,1.14,Middle,0,Fountain,1.0,131.85
31/10/2008 16,3,Cottage,24.74,52.43,1.6,0.88,Middle,0,Swimming Pool,0.0,114.94
01/11/2008 00,5,2BHK,32.5,45.29,1.31,0.86,Middle,0,Garden,1.0,178.27
01/11/2008 08,2,,27.93,64.14,1.64,1.01,Middle,0,None,0.0,78.15
01/11/2008 16,5,Bungalow,25.38,46.75,2.98,1.35,Upper Middle,0,Garden,0.0,229.12
02/11/2008 00,3,2BHK,10.55,51.51,1.51,1.36,Middle,0,None,0.0,134.51
02/11/2008 08,3,2BHK,28.77,44.55,1.38,1.11,Middle,1,Fountain,1.0,224.12
02/11/2008 16,2,Cottage,18.97,58.43,1.58,1.32,-f-W!,0,None,0.0,99.93
03/11/2008 00,2,Cottage,26.38,56.36,1.57,1.32,Middle,1,None,1.0,148.42
03/11/2008 08,2,1BHK,24.71,36.15,1.13,1.12,Middle,0,None,1.0,121.12
03/11/2008 16,5,Bungalow,14.73,63.76,2.82,1.39,Upper Middle,0,Jacuzzi,0.0,230.47
04/11/2008 00,3,1BHK,22.34,61.82,1.7,0.88,7)(vY,-1,None,0.0,81.24
04/11/2008 08,2,1BHK,20.62,62.63,1.53,1.41,Low,0,Garden,0.0,99.42
04/11/2008 16,5,3BHK,11.67,65.16,2.25,1.35,Upper Middle,1,Garden,0.0,202.99
05/11/2008 00,3,Bungalow,12.76,58.53,1.73,1.33,Upper Middle,0,None,0.0,139.93
05/11/2008 08,-99,,30.95,70.64,1.64,1.4,Middle,0,None,1.0,121.49
05/11/2008 16,3,3BHK,26.96,64.51,1.79,1.31,Upper Middle,1,Garden,0.0,202.73
06/11/2008 00,5,2BHK,31.05,40.03,1.13,1.23,Middle,1,Swimming Pool,0.0,339.05
06/11/2008 08,5,3BHK,18.59,36.37,2.11,0.91,Upper Middle,1,Garden,0.0,212.82
06/11/2008 16,5,Bungalow,34.23,38.34,1.79,1.32,Upper Middle,0,Garden,1.0,308.7
07/11/2008 00,3,Cottage,19.1,62.49,1.57,0.85,Middle,0,None,1.0,88.15
07/11/2008 08,2,1BHK,28.07,47.63,1.76,1.06,Middle,-1,None,1.0,105.49
07/11/2008 16,5,2BHK,21.79,55.9,2.84,0.96,Upper Middle,0,None,0.0,141.98
08/11/2008 00,2,Studio,17.42,50.13,1.14,1.06,Low,0,Swimming Pool,0.0,90.09
08/11/2008 08,5,3BHK,19.14,47.39,2.15,0.95,Upper Middle,0,Jacuzzi,0.0,205.97
08/11/2008 16,3,Bungalow,12.06,46.48,-44.0,0.96,Upper Middle,0,Garden,0.0,107.42
09/11/2008 00,2,Cottage,34.77,22.42,1.69,1.22,Middle,1,Garden,0.0,163.85
09/11/2008 08,2,Cottage,31.37,49.81,1.6,1.1,Middle,1,Fountain,0.0,139.72
09/11/2008 16,2,Cottage,13.05,59.8,1.03,1.32,Middle,0,Garden,,101.07
10/11/2008 00,4,3BHK,25.99,56.36,2.4,1.22,Rich,0,Jacuzzi,0.0,267.13
10/11/2008 08,5,2BHK,23.68,:<b&a,1.26,0.89,Middle,1,None,0.0,152.44
10/11/2008 16,4,Detached,,54.76,1.52,0.87,Rich,1,None,1.0,198.98
11/11/2008 00,5,2BHK,28.22,66.2,1.64,1.43,Middle,0,Swimming Pool,0.0,261.17
11/11/2008 08,2,Studio,28.42,84.86,1.28,0.95,Low,0,None,0.0,51.65
11/11/2008 16,5,3BHK,33.18,kVf\9,2.89,0.8128325089537304,Upper Middle,0,Jacuzzi,0.0,341.41
12/11/2008 00,4,2BHK,17.52,61.29,2.03,1.44,Upper Middle,0,None,1.0,206.76
12/11/2008 08,3,2BHK,12.71,53.66,2.23,1.02,Upper Middle,0,Swimming Pool,0.0,140.9
12/11/2008 16,2,Studio,14.39,56.49,1.42,0.7945990211515562,Low,1,None,0.0,101.76
13/11/2008 00,4,3BHK,20.61,47.3,2.07,0.93,Rich,1,Fountain,0.0,242.79
13/11/2008 08,5,2BHK,30.55,45.99,1.11,1.15,Middle,0,Fountain,1.0,267.59
13/11/2008 16,5,3BHK,13.25,50.38,2.26,1.43,Upper Middle,0,None,0.0,230.05
14/11/2008 00,4,2BHK,21.01,50.49,2.4,1.42,Upper Middle,0,Fountain,0.0,231.2
14/11/2008 08,2,1BHK,32.98,63.55,1.19,1.09,Middle,0,None,0.0,90.66
14/11/2008 16,4,2BHK,19.6,46.79,1.64,1.24,MD&Pb,0,None,0.0,193.5
15/11/2008 00,4,,24.04,40.47,1.95,0.9,Upper Middle,0,Garden,0.0,144.06
15/11/2008 08,3,2BHK,31.71,57.24,1.11,1.05,Middle,1,Jacuzzi,1.0,210.32
15/11/2008 16,3,Bungalow,31.77,35.48,1.91,0.84,Upper Middle,0,None,0.0,118.3
16/11/2008 00,1,Studio,19.38,67.27,1.73,1.1,Low,0,None,0.0,48.79
16/11/2008 08,2,Studio,27.51,57.28,1.78,1.34,5K@{u,0,Garden,0.0,91.79
16/11/2008 16,2,1BHK,24.67,61.52,1.07,1.17,/!3u:,0,Fountain,1.0,128.66
17/11/2008 00,5,Detached,13.59,53.76,1.91,1.03,Rich,1,Jacuzzi,0.0,292.79
17/11/2008 08,3,,24.63,52.63,1.44,1.39,Low,0,Fountain,0.0,152.55
17/11/2008 16,4,3BHK,29.04,61.03,2.03,1.43,Upper Middle,0,None,0.0,213.84
18/11/2008 00,1,Studio,34.4,49.36,1.29,0.9,Low,0,None,1.0,60.19
18/11/2008 08,5,2BHK,25.75,62.57,2.44,1.15,Upper Middle,0,None,0.0,172.05
18/11/2008 16,2,1BHK,13.39,50.97,1.57,1.1,Middle,1,Garden,0.0,105.51
19/11/2008 00,4,2BHK,17.79,59.44,1.83,0.98,Upper Middle,0,Garden,1.0,150.78
19/11/2008 08,-33,1BHK,21.27,53.58,1.1,1.14,Middle,0,None,1.0,106.5
19/11/2008 16,5,2BHK,16.3,50.03,1.68,1.41,Middle,0,None,0.0,201.1
20/11/2008 00,4,Detached,,61.71,1.76,1.43,Rich,1,Jacuzzi,0.0,343.15
20/11/2008 08,2,Studio,16.5,73.57,1.25,1.09,Low,0,None,1.0,67.87
20/11/2008 16,2,1BHK,28.44,54.6,1.22,0.99,Middle,0,None,0.0,84.64
21/11/2008 00,2,Studio,15.25,69.9,1.67,0.98,Low,0,Garden,0.0,55.73
21/11/2008 08,3,Cottage,19.58,56.79,1.34,1.34,!=~R!,0,Garden,0.0,134.06
21/11/2008 16,3,2BHK,33.24,39.88,2.11,0.95,Upper Middle,0,Swimming Pool,0.0,170.14
22/11/2008 00,3,,24.21,56.28,2.51,0.85,Rich,0,Jacuzzi,1.0,177.57
22/11/2008 08,4,2BHK,31.14,46.24,1.37,1.38,Middle,1,Jacuzzi,0.0,299.78
22/11/2008 16,2,1BHK,26.72,64.57,1.23,0.88,Middle,0,Garden,0.0,72.27
23/11/2008 00,3,1BHK,18.09,40.46,1.74,1.21,,0,None,0.0,111.62
23/11/2008 08,2,1BHK,29.26,36.23,1.52,1.15,Middle,1,Garden,,137.72
23/11/2008 16,4,Bungalow,22.28,67.2,2.48,1.13,Upper Middle,0,None,0.0,136.98
24/11/2008 00,3,1BHK,15.74,43.85,1.4,1.05,Low,0,None,0.0,94.55
24/11/2008 08,2,Studio,11.97,55.73,1.13,1.26,Low,0,None,0.0,75.7
24/11/2008 16,5,3BHK,12.84,59.29,1.71,0.95,Upper Middle,0,Garden,0.0,155.23
25/11/2008 00,5,2BHK,13.74,56.34,1.37,1.19,Middle,0,Garden,0.0,169.22
25/11/2008 08,5,2BHK,33.2,33.5,2.91,1.22,Upper Middle,1,Garden,1.0,330.45
25/11/2008 16,3,2BHK,30.17,27.0,1.04,1.3,Middle,0,None,0.0,181.86
26/11/2008 00,3,Cottage,13.3,51.88,1.5,0.93,Middle,0,None,0.0,86.0
26/11/2008 08,3,2BHK,11.86,58.72,2.38,1.33,Upper Middle,0,None,0.0,133.42
26/11/2008 16,5,2BHK,,62.67,1.66,1.43,Middle,1,Swimming Pool,0.0,282.5
27/11/2008 00,4,3BHK,11.98,53.92,2.29,1.45,Upper Middle,1,Swimming Pool,0.0,305.22
27/11/2008 08,3,Cottage,14.83,66.87,-11.0,0.82,Middle,0,None,0.0,67.91
27/11/2008 16,4,2BHK,20.08,70.16,1.91,1.19,Upper Middle,0,Fountain,0.0,171.66
28/11/2008 00,5,3BHK,26.55,39.79,2.82,1.17,Upper Middle,0,Garden,1.0,265.29
28/11/2008 08,5,2BHK,28.43,38.61,2.35,1.17,Upper Middle,1,Swimming Pool,0.0,329.77
28/11/2008 16,4,Detached,21.51,60.87,2.73,0.81,Rich,0,Swimming Pool,1.0,195.7
29/11/2008 00,4,Bungalow,12.49,49.91,2.25,0.87,Upper Middle,1,None,0.0,132.84
29/11/2008 08,3,2BHK,14.26,69.34,1.61,0.92,?dp@x,0,None,0.0,90.78
29/11/2008 16,3,Cottage,22.02,46.59,1.67,1.04,Middle,0,None,0.0,106.1
30/11/2008 00,2,1BHK,27.7,51.91,1.51,1.05,Middle,0,Garden,0.0,93.45
30/11/2008 08,4,Bungalow,14.83,47.54,2.82,1.25,Rich,0,Garden,1.0,228.61
30/11/2008 16,4,Bungalow,14.5,60.03,2.12,0.87,Upper Middle,0,Swimming Pool,1.0,158.06
01/12/2008 00,5,2BHK,22.37,55.39,2.58,1.05,Upper Middle,0,None,0.0,159.12
01/12/2008 08,4,3BHK,33.09,47.35,1.65,1.22,Upper Middle,1,None,0.0,253.08
01/12/2008 16,5,Detached,19.53,60.04,2.94,1.48,Rich,0,Fountain,0.0,322.4
02/12/2008 00,2,Studio,30.35,52.5,1.36,1.27,Low,1,None,0.0,107.68
02/12/2008 08,-77,Cottage,21.47,74.92,1.72,1.39,Middle,0,None,0.0,114.75
02/12/2008 16,3,3BHK,34.29,66.59,2.25,0.92,Upper Middle,2,None,1.0,158.23
03/12/2008 00,3,2BHK,26.22,57.67,1.63,1.14,Upper Middle,0,Garden,0.0,141.81
03/12/2008 08,-77,1BHK,29.45,43.17,1.61,1.15,Middle,0,Fountain,0.0,153.61
03/12/2008 16,5,3BHK,22.34,35.48,2.37,1.24,,1,Fountain,1.0,463.13
04/12/2008 00,3,1BHK,20.36,59.05,1.23,1.13,Middle,0,None,1.0,122.37
04/12/2008 08,-88,Cottage,21.42,hLyDh,1.1,1.23,Middle,0,None,1.0,114.17
04/12/2008 16,5,Bungalow,14.82,65.41,2.59,1.43,Rich,0,Jacuzzi,0.0,280.0
05/12/2008 00,2,Studio,22.96,58.52,1.37,0.83,Low,0,None,0.0,52.78
05/12/2008 08,5,2BHK,21.62,60.14,2.56,1.25,Upper Middle,0,Fountain,0.0,218.6
05/12/2008 16,4,2BHK,12.36,55.61,1.54,1.4,Upper Middle,0,Jacuzzi,0.0,223.08
06/12/2008 00,4,3BHK,22.3,53.81,2.11,1.06,Upper Middle,0,Fountain,0.0,189.07
06/12/2008 08,3,1BHK,22.07,42.33,1.3,1.01,Low,0,Garden,0.0,101.9
06/12/2008 16,5,2BHK,25.63,60.5,1.59,1.44,Upper Middle,2,Jacuzzi,0.0,342.78
07/12/2008 00,3,Bungalow,28.87,58.01,1.97,1.38,Upper Middle,1,Garden,0.0,206.34
07/12/2008 08,5,Detached,16.23,44.68,2.99,1.37,Rich,0,None,0.0,267.46
07/12/2008 16,3,Cottage,12.63,57.66,1.2,1.36,Middle,0,None,1.0,139.66
08/12/2008 00,4,2BHK,26.68,56.89,1.2,0.95,Middle,0,None,0.0,124.84
08/12/2008 08,2,1BHK,28.0,37.65,1.73,1.08,Middle,0,Garden,0.0,104.45
08/12/2008 16,2,Cottage,18.63,60.67,1.62,1.17,Middle,0,Jacuzzi,0.0,108.31
09/12/2008 00,2,Cottage,19.45,48.31,1.46,1.29,Middle,0,Garden,0.0,110.34
09/12/2008 08,5,2BHK,27.85,53.64,1.19,1.09,Middle,0,None,0.0,170.16
09/12/2008 16,3,1BHK,17.6,39.21,1.31,0.95,Low,1,None,1.0,124.17
10/12/2008 00,3,1BHK,30.78,44.83,1.68,1.35,Low,0,Garden,0.0,140.73
10/12/2008 08,3,Cottage,29.26,57.09,1.49,1.21,Middle,0,None,1.0,141.33
10/12/2008 16,3,Detached,26.07,47.87,2.83,1.39,Rich,1,Swimming Pool,0.0,333.62
11/12/2008 00,2,Cottage,32.27,51.1,1.1,0.83,Middle,0,None,,86.49
11/12/2008 08,3,1BHK,23.12,37.99,1.2,1.4,Low,0,None,0.0,139.88
11/12/2008 16,1,Studio,14.58,48.68,1.41,0.94,Low,1,None,0.0,55.76
12/12/2008 00,2,Cottage,25.06,59.56,1.1,1.2,Middle,0,None,0.0,96.38
12/12/2008 08,5,Bungalow,33.08,54.37,2.33,1.01,Upper Middle,0,Garden,0.0,178.81
12/12/2008 16,3,3BHK,32.22,39.57,1.95,0.97,Upper Middle,0,None,0.0,146.48
13/12/2008 00,-77,2BHK,25.93,76.94,2.61,1.47,Upper Middle,0,Fountain,0.0,171.79
13/12/2008 08,3,3BHK,16.65,62.02,2.32,0.9,Upper Middle,0,Fountain,1.0,138.87
13/12/2008 16,5,2BHK,22.41,61.65,2.41,0.85,Upper Middle,0,None,0.0,125.18
14/12/2008 00,3,Cottage,26.65,43.06,1.59,0.96,Middle,0,Fountain,1.0,144.35
14/12/2008 08,5,2BHK,30.22,47.22,1.06,1.26,Middle,1,Garden,0.0,265.31
14/12/2008 16,1,,28.11,72.34,1.14,1.49,Low,0,Garden,0.0,73.79
15/12/2008 00,2,Cottage,21.82,76.18,1.32,0.87,Middle,1,Jacuzzi,0.0,89.74
15/12/2008 08,4,Bungalow,12.5,52.0,2.66,2.152694911210146,Upper Middle,1,Jacuzzi,1.0,310.26
15/12/2008 16,4,Bungalow,10.33,47.04,2.84,0.98,Upper Middle,0,Swimming Pool,0.0,157.26
16/12/2008 00,4,Bungalow,28.9,35.56,2.4,1.08,Upper Middle,1,None,0.0,207.25
16/12/2008 08,5,2BHK,12.83,45.06,1.38,1.48,,1,Garden,0.0,271.19
16/12/2008 16,5,Bungalow,17.67,GN1In,2.45,1.43,Upper Middle,0,Swimming Pool,0.0,254.45
17/12/2008 00,2,Cottage,27.24,49.88,1.18,1.44,Middle,0,None,0.0,125.97
17/12/2008 08,5,Bungalow,32.59,57.13,2.49,1.42,Upper Middle,-1,Garden,0.0,242.87
17/12/2008 16,3,1BHK,32.75,50.24,1.12,1.03,Middle,0,None,0.0,114.71
18/12/2008 00,1,Studio,16.1,43.04,1.09,1.36,Low,0,None,0.0,71.61
18/12/2008 08,5,2BHK,20.05,44.81,1.05,0.92,Middle,0,None,0.0,144.87
18/12/2008 16,3,,13.33,34.72,1.25,0.91,Middle,0,Garden,0.0,100.05
19/12/2008 00,4,3BHK,13.73,60.63,1.9,1.49,Upper Middle,0,None,0.0,197.96
19/12/2008 08,1,Studio,25.92,62.85,1.18,1.17,Low,0,None,0.0,58.09
19/12/2008 16,2,Cottage,10.96,63.3,1.15,0.82,Middle,1,Garden,0.0,71.79
20/12/2008 00,3,Cottage,19.29,69.29,1.28,1.44,Middle,1,Garden,0.0,157.57
20/12/2008 08,3,Cottage,11.18,53.76,1.51,1.48,Middle,0,None,0.0,131.86
20/12/2008 16,3,Cottage,28.76,65.36,1.18,1.09,Middle,1,None,0.0,126.77
21/12/2008 00,5,2BHK,34.2,44.63,1.4,1.04,,0,None,1.0,206.15
21/12/2008 08,2,1BHK,29.19,32.52,1.05,1.16,Middle,0,Garden,0.0,121.36
21/12/2008 16,1,Studio,25.94,45.64,-77.0,0.81,Low,0,None,0.0,43.88
22/12/2008 00,3,2BHK,,50.08,1.32,1.25,Middle,0,Garden,0.0,136.88
22/12/2008 08,4,Bungalow,11.98,53.99,1.54,1.43,Rich,1,Swimming Pool,0.0,338.74
22/12/2008 16,2,1BHK,23.88,55.19,1.31,1.17,Low,0,Garden,1.0,103.59
23/12/2008 00,5,2BHK,16.99,63.8,1.04,1.2,Middle,1,None,0.0,160.71
23/12/2008 08,2,1BHK,17.19,76.57,1.68,1.36,Low,1,None,0.0,94.48
23/12/2008 16,4,3BHK,33.54,43.98,2.42,1.08,Rich,0,Garden,0.0,227.58
24/12/2008 00,3,Bungalow,15.28,52.44,2.16,1.16,Rich,0,Swimming Pool,0.0,195.42
24/12/2008 08,5,2BHK,23.32,52.74,2.3,1.44,Upper Middle,1,None,0.0,274.07
24/12/2008 16,4,Bungalow,27.99,GHe_h,2.42,1.35,Rich,0,Swimming Pool,0.0,291.42
25/12/2008 00,2,Studio,34.31,40.07,1.16,1.38,Low,0,None,1.0,126.38
25/12/2008 08,3,Cottage,17.74,]7v~Q,1.14,0.83,Middle,0,Swimming Pool,0.0,100.05
25/12/2008 16,3,2BHK,34.79,39.47,1.71,0.87,Middle,1,Swimming Pool,0.0,175.02
26/12/2008 00,2,1BHK,17.28,52.69,1.73,1.39,Middle,0,Fountain,0.0,128.64
26/12/2008 08,3,2BHK,19.71,51.77,1.52,0.93,Middle,1,Swimming Pool,1.0,178.26
26/12/2008 16,5,Bungalow,20.25,54.4,2.18,1.0,Upper Middle,0,None,1.0,177.0
27/12/2008 00,1,Studio,18.78,51.71,1.39,1.49,Low,1,None,0.0,89.55
27/12/2008 08,2,1BHK,24.48,60.46,1.16,1.41,$n@(z,1,None,0.0,121.09
27/12/2008 16,2,Studio,24.6,50.0,1.71,1.46,Low,1,None,0.0,117.99
28/12/2008 00,2,Cottage,11.61,38.54,1.37,1.18,Middle,1,Garden,0.0,121.56
28/12/2008 08,5,Bungalow,31.87,44.71,2.71,1.18,Upper Middle,0,Swimming Pool,0.0,266.89
28/12/2008 16,3,Bungalow,11.66,46.41,2.76,1.0,Upper Middle,1,Swimming Pool,0.0,167.4
29/12/2008 00,2,1BHK,18.42,56.79,1.44,1.25,Middle,0,Garden,0.0,100.23
29/12/2008 08,3,Cottage,19.71,78.88,1.43,1.11,Middle,0,Garden,0.0,93.48
29/12/2008 16,4,2BHK,10.65,47.09,1.54,1.11,Middle,1,None,0.0,161.09
30/12/2008 00,4,2BHK,11.08,68.22,1.51,1.21,,0,None,0.0,126.83
30/12/2008 08,5,3BHK,13.61,38.69,1.79,1.22,Rich,0,Fountain,0.0,308.13
30/12/2008 16,3,Bungalow,23.59,52.31,2.89,1.28,Upper Middle,1,Jacuzzi,0.0,216.32
31/12/2008 00,3,Cottage,34.17,35.35,1.47,1.17,Middle,0,Garden,0.0,148.94
31/12/2008 08,2,1BHK,,54.96,1.4,1.48,Middle,1,Jacuzzi,0.0,161.68
31/12/2008 16,2,Cottage,34.98,48.76,1.12,1.09,Middle,0,Garden,1.0,123.6
01/01/2009 00,-88,3BHK,22.82,47.56,1.75,1.37,Upper Middle,0,None,0.0,184.2
01/01/2009 08,4,Bungalow,34.6,59.68,2.94,0.84,Upper Middle,1,None,0.0,139.34
01/01/2009 16,3,2BHK,34.08,41.29,1.77,1.01,Upper Middle,1,Jacuzzi,0.0,210.84
02/01/2009 00,2,Cottage,30.65,55.46,1.03,0.83,Middle,1,None,0.0,87.09
02/01/2009 08,4,3BHK,16.06,51.2,2.57,1.29,Upper Middle,0,Fountain,0.0,216.75
02/01/2009 16,2,1BHK,26.02,45.38,-66.0,1.17,Low,0,None,0.0,92.27
03/01/2009 00,5,2BHK,30.18,53.39,1.07,0.82,Middle,1,None,0.0,157.79
03/01/2009 08,3,,18.37,61.65,1.43,1.46,Middle,0,Fountain,0.0,157.87
03/01/2009 16,5,,34.03,49.21,2.63,1.02,Upper Middle,0,Swimming Pool,0.0,228.85
04/01/2009 00,1,Studio,10.79,60.66,1.17,1.38,Low,0,None,1.0,70.62
04/01/2009 08,5,Bungalow,10.58,47.51,2.9,1.34,"O',Hf",1,Fountain,1.0,315.93
04/01/2009 16,3,Cottage,22.79,53.34,1.03,1.22,Middle,0,None,0.0,123.96
05/01/2009 00,3,Cottage,14.02,38.81,1.43,1.39,Middle,0,Swimming Pool,0.0,182.77
05/01/2009 08,2,Cottage,23.73,50.81,1.13,1.02,Middle,0,None,0.0,85.96
05/01/2009 16,2,1BHK,24.22,54.23,1.06,1.44,Low,1,Garden,0.0,135.62
06/01/2009 00,5,Bungalow,10.89,64.2,2.77,1.38,Rich,0,Swimming Pool,0.0,270.7
06/01/2009 08,2,1BHK,17.81,43.59,1.51,0.9,Low,1,None,,80.34
06/01/2009 16,3,1BHK,28.52,72.22,1.58,1.1,Middle,0,Swimming Pool,0.0,128.1
07/01/2009 00,3,3BHK,26.77,54.58,1.54,1.04,Upper Middle,0,Swimming Pool,0.0,180.69
07/01/2009 08,2,Studio,28.39,71.33,1.18,0.7689445026511552,D&BTK,0,None,0.0,85.5
07/01/2009 16,5,Detached,17.1,42.41,1.63,1.07,Rich,0,Swimming Pool,0.0,298.02
08/01/2009 00,3,2BHK,32.67,23.67,2.12,1.46,Upper Middle,0,None,0.0,219.87
08/01/2009 08,3,1BHK,14.85,60.2,1.03,0.91,Middle,1,Jacuzzi,0.0,123.38
08/01/2009 16,2,1BHK,24.93,48.48,1.73,1.2,U_D>.,0,Swimming Pool,0.0,118.11
09/01/2009 00,3,1BHK,,42.66,1.15,0.82,Low,0,None,0.0,74.78
09/01/2009 08,2,Studio,34.42,44.04,1.68,1.14,Low,0,Garden,0.0,91.0
09/01/2009 16,4,3BHK,17.27,41.13,2.29,1.39,Upper Middle,0,Garden,0.0,224.26
10/01/2009 00,2,1BHK,30.31,54.91,1.36,1.02,Middle,1,Garden,0.0,109.65
10/01/2009 08,4,2BHK,18.78,62.72,1.65,1.14,Upper Middle,0,None,,145.27
10/01/2009 16,5,3BHK,24.94,43.84,2.5,1.05,Rich,0,Fountain,0.0,273.07
11/01/2009 00,3,2BHK,29.37,63.88,1.73,1.46,Middle,0,None,0.0,154.07
11/01/2009 08,5,Bungalow,29.41,47.59,2.92,1.11,Rich,0,None,1.0,250.73
11/01/2009 16,2,1BHK,13.63,60.97,1.43,1.43,Middle,0,Swimming Pool,1.0,152.23
12/01/2009 00,3,,22.0,67.15,1.27,0.81,Middle,1,None,0.0,87.71
12/01/2009 08,5,Bungalow,22.98,67.09,1.57,1.41,Rich,1,Swimming Pool,0.0,383.3
12/01/2009 16,2,Studio,34.29,44.14,1.49,1.23,Low,0,None,0.0,93.74
13/01/2009 00,3,1BHK,11.54,47.59,1.29,1.45,Low,0,Swimming Pool,1.0,183.94
13/01/2009 08,4,2BHK,13.48,56.55,1.27,1.2,Middle,0,Swimming Pool,0.0,183.53
13/01/2009 16,4,Bungalow,30.49,33.41,2.41,1.46,Rich,0,Fountain,1.0,388.28
14/01/2009 00,1,Studio,32.42,43.96,1.23,1.2,Low,0,None,0.0,71.53
14/01/2009 08,4,3BHK,10.27,51.57,2.88,1.04,Rich,0,Jacuzzi,0.0,200.26
14/01/2009 16,2,1BHK,29.9,35.48,1.35,1.22,9VZ-m,1,None,0.0,141.54
15/01/2009 00,4,Bungalow,33.76,64.35,1.78,0.93,Upper Middle,0,Swimming Pool,,169.29
15/01/2009 08,4,Bungalow,24.67,45.89,2.68,1.3,Upper Middle,0,Swimming Pool,0.0,240.9
15/01/2009 16,5,2BHK,32.84,47.42,1.76,1.4,Middle,1,Garden,0.0,291.9
16/01/2009 00,3,2BHK,30.91,65.13,2.74,1.02,Upper Middle,0,Swimming Pool,1.0,167.63
16/01/2009 08,2,1BHK,24.89,42.94,1.2,0.81,Low,0,None,0.0,65.54
16/01/2009 16,3,Bungalow,15.51,50.96,1.63,1.36,Upper Middle,0,Swimming Pool,0.0,201.25
